VisitYear,VisitMonth,Rating,Continent,Country,CityName,Attraction,AttractionType,VisitMode
2015,12,5,2,109,2857,14,2,3
2015,12,5,2,62,299,14,2,0
2015,12,5,4,52,2615,14,2,1
2015,12,4,2,62,2147,14,2,2
2015,12,3,4,102,4585,14,2,3
2015,12,5,2,61,3290,14,2,2
2015,9,5,2,62,299,14,2,3
2015,12,5,3,7,29,14,2,2
2015,12,5,2,62,2147,14,2,2
2015,2,4,4,144,2701,14,2,2
2015,12,5,2,62,2147,14,2,2
2015,10,5,1,145,4299,14,2,3
2015,9,3,3,7,2963,14,2,3
2015,12,4,2,37,2650,14,2,1
2015,12,5,2,122,4406,14,2,1
2015,12,5,2,122,4406,14,2,2
2015,12,5,3,100,1707,14,2,3
2015,12,4,1,145,4201,14,2,1
2015,12,5,2,62,4664,14,2,2
2015,7,4,4,67,2130,14,2,1
2015,12,4,2,61,434,14,2,1
2015,12,5,3,7,3991,14,2,1
2015,10,5,2,31,1992,14,2,1
2015,12,4,3,7,2903,14,2,2
2015,12,4,3,7,655,14,2,4
2015,11,5,2,31,1992,14,2,1
2015,1,4,2,61,3176,14,2,1
2015,12,5,3,7,3482,14,2,2
2015,11,4,3,7,3692,14,2,1
2015,12,5,3,7,29,14,2,2
2015,10,4,2,128,1036,14,2,3
2015,12,4,3,100,3929,14,2,1
2015,12,4,3,7,3692,14,2,2
2015,11,5,4,144,423,14,2,1
2015,11,5,2,61,1698,14,2,3
2015,11,3,3,7,1702,14,2,1
2015,11,3,3,100,5216,14,2,1
2015,11,5,2,61,323,14,2,2
2015,11,4,3,7,2963,14,2,3
2015,10,4,2,113,1273,14,2,0
2015,11,3,1,145,4201,14,2,1
2015,11,4,2,61,5020,14,2,1
2015,7,4,2,143,1317,14,2,1
2015,11,4,4,144,5442,14,2,4
2015,11,5,4,144,2701,14,2,2
2015,7,4,2,122,4406,14,2,1
2015,11,4,3,7,3692,14,2,2
2015,11,4,2,122,4406,14,2,2
2014,12,5,2,94,5410,14,2,1
2015,11,4,3,7,2963,14,2,2
2015,11,4,1,145,3718,14,2,1
2015,10,5,3,7,2849,14,2,1
2015,11,5,4,144,10,14,2,1
2015,11,4,2,135,2548,14,2,0
2015,10,5,4,52,451,14,2,1
2015,11,5,2,62,299,14,2,2
2015,11,5,2,62,2147,14,2,3
2015,10,4,1,145,3718,14,2,1
2015,1,5,3,7,2963,14,2,2
2015,1,2,1,27,5034,14,2,4
2015,10,5,3,7,4661,14,2,2
2015,10,4,3,7,2963,14,2,2
2015,11,5,3,7,783,14,2,3
2015,11,5,3,7,2963,14,2,1
2015,11,5,4,67,5073,14,2,4
2015,10,4,3,7,2963,14,2,1
2015,10,4,3,7,3680,14,2,1
2015,9,5,4,144,4774,14,2,2
2015,10,5,4,15,1463,14,2,3
2015,4,4,2,62,1230,14,2,2
2015,10,4,4,51,225,14,2,2
2015,10,5,4,23,4445,14,2,1
2015,10,4,3,7,655,14,2,1
2015,10,5,1,21,4037,14,2,1
2015,10,4,3,7,29,14,2,3
2015,6,5,2,126,4332,14,2,1
2015,10,5,4,39,1066,14,2,1
2015,10,5,2,62,408,14,2,3
2015,10,4,3,7,29,14,2,2
2015,10,4,4,79,5100,14,2,3
2015,10,4,4,115,4069,14,2,3
2015,7,5,2,135,326,14,2,1
2015,8,5,3,7,1029,14,2,1
2015,8,4,2,62,2147,14,2,2
2015,9,5,3,7,3692,14,2,1
2015,10,5,2,61,893,14,2,1
2015,9,5,4,144,3136,14,2,1
2015,9,5,3,7,1191,14,2,1
2015,10,5,3,7,802,14,2,1
2015,9,5,3,7,4695,14,2,1
2015,9,5,1,145,1555,14,2,1
2015,9,5,1,145,2721,14,2,1
2015,9,4,1,145,2140,14,2,4
2015,9,4,3,7,4695,14,2,2
2015,10,2,3,7,3928,14,2,2
2015,5,4,4,127,339,14,2,0
2015,9,5,1,145,4344,14,2,3
2015,10,5,3,7,528,14,2,2
2015,10,4,2,61,3897,14,2,1
2015,10,5,4,52,451,14,2,1
2015,9,4,3,7,2260,14,2,2
2015,10,5,1,145,2721,14,2,1
2015,6,3,3,7,655,14,2,1
2015,9,3,3,7,2963,14,2,1
2015,9,4,3,7,5350,14,2,2
2015,9,3,3,7,5247,14,2,3
2014,10,5,2,122,4406,14,2,2
2015,9,5,2,62,2147,14,2,3
2015,9,5,1,27,3864,14,2,1
2015,9,4,3,7,3692,14,2,1
2015,8,5,1,145,1864,14,2,3
2015,9,4,0,43,81,14,2,3
2015,9,4,1,145,3324,14,2,1
2015,8,4,3,7,3313,14,2,1
2015,9,5,4,98,4290,14,2,1
2015,8,3,1,145,3308,14,2,2
2015,8,3,2,61,3290,14,2,2
2015,9,5,4,144,2701,14,2,1
2015,9,4,3,7,1191,14,2,1
2015,8,5,3,7,655,14,2,4
2015,7,5,2,62,299,14,2,2
2015,9,5,2,61,3176,14,2,1
2015,9,5,2,61,3176,14,2,1
2015,9,5,2,61,3897,14,2,1
2015,8,4,1,145,2343,14,2,2
2014,10,4,3,7,3692,14,2,2
2015,8,4,4,120,4336,14,2,1
2015,7,5,2,62,4664,14,2,3
2015,8,5,2,62,299,14,2,2
2015,8,4,3,7,2963,14,2,1
2015,8,5,2,103,3186,14,2,4
2015,8,3,1,27,1843,14,2,4
2015,8,5,4,144,2701,14,2,1
2015,8,4,2,81,2466,14,2,1
2015,5,5,2,135,938,14,2,0
2015,8,5,2,37,2650,14,2,1
2015,1,4,4,59,698,14,2,1
2014,12,5,2,128,1036,14,2,1
2015,8,4,4,15,691,14,2,2
2015,8,4,3,7,1702,14,2,3
2015,6,5,0,125,4452,14,2,3
2015,8,5,2,122,4406,14,2,2
2015,7,5,4,52,451,14,2,1
2015,8,4,2,122,4406,14,2,2
2015,8,5,3,7,3692,14,2,1
2015,8,4,4,49,2773,14,2,1
2015,1,4,3,7,2918,14,2,1
2015,8,5,2,122,4406,14,2,2
2015,3,5,4,102,3541,14,2,0
2015,5,5,4,98,3207,14,2,2
2015,8,5,2,62,4137,14,2,3
2015,8,4,4,15,691,14,2,1
2015,8,3,4,98,634,14,2,2
2015,3,5,3,7,4668,14,2,3
2015,8,4,1,145,3867,14,2,3
2015,8,4,3,7,2963,14,2,1
2015,8,5,1,145,3506,14,2,3
2015,8,4,4,110,5387,14,2,2
2015,7,4,4,8,5084,14,2,1
2015,8,2,4,15,4515,14,2,3
2015,7,5,4,144,5433,14,2,1
2015,7,5,3,7,3454,14,2,2
2015,8,5,4,144,2701,14,2,1
2015,7,5,2,62,299,14,2,2
2015,6,5,0,125,2463,14,2,1
2015,7,5,3,7,243,14,2,1
2015,7,4,3,7,655,14,2,2
2015,7,5,2,62,2147,14,2,2
2015,4,4,3,7,4695,14,2,2
2015,7,4,2,104,2527,14,2,2
2015,7,2,2,37,3338,14,2,1
2015,6,4,2,62,2147,14,2,1
2015,7,5,1,145,942,14,2,1
2015,7,4,2,69,3491,14,2,2
2015,7,5,2,69,4879,14,2,2
2015,7,5,2,62,2147,14,2,1
2015,7,5,2,62,2147,14,2,2
2015,7,5,3,7,3692,14,2,2
2015,7,3,2,126,743,14,2,4
2015,7,4,2,61,3290,14,2,1
2015,7,4,4,102,3541,14,2,1
2015,7,5,3,7,2963,14,2,1
2015,7,5,2,133,4721,14,2,1
2015,2,4,2,61,3176,14,2,1
2015,6,4,2,135,938,14,2,2
2014,9,4,2,62,2147,14,2,0
2015,7,4,2,81,2466,14,2,1
2014,9,3,2,81,2466,14,2,2
2015,7,3,1,145,1048,14,2,1
2015,7,5,3,7,1115,14,2,2
2015,7,5,2,61,3176,14,2,2
2015,7,4,3,7,2952,14,2,1
2015,6,4,1,145,5196,14,2,1
2015,6,4,2,122,4406,14,2,2
2015,7,5,3,7,2963,14,2,2
2015,6,2,2,62,2147,14,2,2
2015,6,3,3,7,2963,14,2,2
2015,7,5,2,62,2147,14,2,2
2015,6,4,2,143,1317,14,2,3
2015,6,5,3,7,243,14,2,1
2015,7,4,3,100,3625,14,2,2
2015,6,4,1,145,4057,14,2,1
2014,12,5,2,143,1317,14,2,3
2015,6,4,2,122,4406,14,2,1
2015,5,5,4,144,2701,14,2,1
2015,6,4,2,61,3176,14,2,1
2014,10,4,2,62,319,14,2,1
2015,6,2,2,143,1317,14,2,1
2015,6,3,2,122,4406,14,2,2
2015,6,4,2,81,2466,14,2,4
2015,6,4,2,62,2086,14,2,2
2015,6,4,3,7,1702,14,2,1
2015,6,5,2,61,2956,14,2,2
2015,6,3,3,7,1760,14,2,3
2015,6,5,2,61,3362,14,2,2
2015,2,5,2,61,2082,14,2,1
2015,6,4,3,7,5404,14,2,1
2015,5,4,2,81,3702,14,2,3
2015,6,5,1,145,3483,14,2,1
2015,6,5,1,145,3308,14,2,1
2015,4,5,2,73,2490,14,2,1
2015,6,5,4,8,5084,14,2,4
2015,6,4,2,62,299,14,2,2
2015,6,4,2,109,4716,14,2,3
2015,6,5,4,38,3851,14,2,1
2015,1,5,2,62,2147,14,2,4
2015,4,5,2,62,4321,14,2,1
2015,1,5,4,144,2701,14,2,4
2015,5,5,3,7,4695,14,2,0
2015,6,5,2,122,4406,14,2,1
2015,5,4,4,144,2847,14,2,1
2015,5,4,2,135,326,14,2,1
2015,5,4,4,127,5089,14,2,1
2015,6,3,4,144,2701,14,2,3
2015,5,5,3,7,2963,14,2,1
2014,12,5,4,144,3559,14,2,1
2015,5,4,2,61,3290,14,2,2
2015,5,4,2,81,2215,14,2,2
2015,4,3,2,62,2086,14,2,2
2015,5,5,3,7,4695,14,2,3
2015,5,4,4,76,2211,14,2,1
2014,6,4,3,7,709,14,2,2
2015,3,5,3,7,2963,14,2,2
2015,5,5,3,7,5350,14,2,0
2015,1,4,3,7,4695,14,2,2
2014,9,5,4,144,789,14,2,2
2015,5,5,2,81,2466,14,2,2
2015,5,3,3,7,4695,14,2,4
2015,5,5,2,122,4406,14,2,3
2014,6,5,2,61,4375,14,2,3
2015,5,5,3,7,12,14,2,1
2014,10,3,2,61,2051,14,2,1
2015,5,5,2,62,319,14,2,4
2015,4,5,3,100,965,14,2,2
2015,4,4,2,31,1992,14,2,2
2014,6,5,3,7,29,14,2,0
2015,4,5,4,144,1947,14,2,2
2015,1,5,1,145,5141,14,2,2
2015,4,5,3,7,1191,14,2,2
2014,9,5,2,31,4351,14,2,2
2015,4,4,3,7,4661,14,2,1
2014,12,5,3,7,5407,14,2,1
2015,4,4,2,133,4721,14,2,1
2015,4,4,2,122,4406,14,2,2
2015,3,5,2,61,2145,14,2,3
2015,3,5,2,61,3176,14,2,1
2015,3,5,4,51,225,14,2,1
2015,3,5,4,144,4604,14,2,4
2015,3,4,2,81,2197,14,2,2
2014,7,3,4,52,3177,14,2,3
2014,12,5,2,122,4406,14,2,2
2015,3,3,3,7,3077,14,2,1
2015,3,3,2,61,434,14,2,2
2015,2,5,2,135,326,14,2,1
2015,3,5,2,135,326,14,2,1
2015,3,5,3,7,3692,14,2,1
2015,2,4,2,62,1230,14,2,4
2015,1,4,2,62,299,14,2,4
2015,2,4,2,61,5020,14,2,1
2015,2,4,1,145,4303,14,2,1
2015,2,4,2,109,2857,14,2,3
2014,12,4,2,133,4721,14,2,2
2015,2,4,1,145,553,14,2,1
2014,12,4,1,21,4037,14,2,1
2015,2,5,3,7,3692,14,2,1
2015,2,5,2,31,5398,14,2,2
2015,2,5,4,144,918,14,2,1
2015,2,5,4,127,2878,14,2,3
2015,2,5,2,62,2086,14,2,3
2014,11,3,2,61,3290,14,2,1
2015,2,4,3,7,2963,14,2,1
2015,1,4,2,61,3176,14,2,1
2015,1,4,2,122,4406,14,2,1
2015,1,4,2,61,3176,14,2,2
2014,10,5,3,7,1702,14,2,1
2015,2,4,2,61,2444,14,2,2
2015,1,3,2,139,2127,14,2,1
2015,1,5,1,145,677,14,2,3
2014,4,5,2,61,3263,14,2,1
2015,1,3,3,7,3692,14,2,2
2015,1,5,2,109,3180,14,2,1
2015,1,5,3,7,4695,14,2,3
2015,1,5,4,144,2701,14,2,2
2015,1,4,2,109,2577,14,2,1
2015,1,4,4,144,2609,14,2,2
2014,12,5,3,7,655,14,2,3
2014,6,3,2,62,1230,14,2,2
2015,1,5,3,7,4695,14,2,2
2015,1,5,2,143,1424,14,2,2
2015,1,4,4,144,503,14,2,3
2014,2,5,3,7,4961,14,2,1
2015,1,5,2,62,2147,14,2,2
2014,12,4,0,125,1339,14,2,1
2015,1,4,0,125,2192,14,2,2
2015,1,3,3,7,2963,14,2,2
2014,10,5,1,145,3630,14,2,1
2015,1,4,3,100,233,14,2,1
2015,1,5,3,7,3692,14,2,2
2014,12,4,3,7,3692,14,2,1
2014,12,5,2,143,1317,14,2,1
2014,12,3,3,7,3692,14,2,2
2014,12,4,2,81,2466,14,2,3
2014,12,4,2,69,4879,14,2,1
2014,12,4,3,7,1337,14,2,2
2014,11,5,3,7,4695,14,2,1
2014,12,4,4,48,1513,14,2,2
2014,12,3,1,145,1470,14,2,1
2014,12,5,1,145,5128,14,2,1
2014,11,5,3,7,3928,14,2,2
2014,12,4,3,7,29,14,2,1
2014,12,5,1,145,3711,14,2,2
2014,12,5,2,37,2650,14,2,3
2014,12,4,2,61,434,14,2,0
2014,12,3,2,113,1273,14,2,1
2014,12,3,4,52,2955,14,2,1
2014,12,5,1,145,3308,14,2,1
2014,10,5,3,7,3692,14,2,1
2014,12,4,2,62,319,14,2,2
2014,12,4,1,21,1529,14,2,3
2014,11,4,2,61,2145,14,2,1
2014,12,4,3,7,655,14,2,1
2014,12,3,2,122,4406,14,2,2
2014,11,2,1,145,4306,14,2,0
2014,11,5,4,144,2676,14,2,1
2014,11,3,2,109,3536,14,2,3
2014,10,5,3,7,3692,14,2,1
2014,11,5,3,7,2963,14,2,1
2014,10,5,1,27,2306,14,2,3
2014,10,4,3,7,2963,14,2,1
2014,10,3,2,31,1992,14,2,2
2014,10,4,2,12,1252,14,2,1
2014,10,5,4,144,837,14,2,1
2013,11,5,4,144,1879,14,2,1
2014,10,5,1,21,4037,14,2,0
2014,10,5,2,31,1992,14,2,1
2014,8,5,4,144,2701,14,2,4
2014,10,5,3,7,2963,14,2,3
2014,10,3,3,7,3692,14,2,2
2013,11,5,4,144,4089,14,2,1
2014,10,5,4,144,2103,14,2,1
2014,1,4,0,43,767,14,2,3
2014,9,4,3,100,232,14,2,2
2014,9,5,2,81,2470,14,2,1
2014,9,5,4,144,4281,14,2,1
2014,7,4,3,7,3692,14,2,1
2014,9,5,2,61,3176,14,2,2
2014,9,4,2,61,3263,14,2,1
2014,8,5,2,128,4535,14,2,1
2014,8,4,3,7,3692,14,2,1
2014,8,5,4,144,3698,14,2,1
2014,9,4,2,61,2191,14,2,2
2014,3,4,3,100,233,14,2,4
2014,9,5,3,7,4059,14,2,1
2014,9,3,2,109,2857,14,2,3
2014,8,4,2,109,2857,14,2,2
2014,9,4,3,7,3056,14,2,4
2014,8,4,2,12,1253,14,2,2
2014,9,4,2,122,4406,14,2,1
2014,8,5,3,7,2963,14,2,1
2013,12,5,2,122,4406,14,2,1
2014,8,4,2,61,323,14,2,1
2014,9,4,3,7,237,14,2,1
2014,9,3,3,7,655,14,2,1
2014,8,5,4,144,2701,14,2,2
2014,8,5,2,133,4721,14,2,3
2013,12,4,3,7,29,14,2,2
2014,8,4,3,100,232,14,2,3
2014,8,4,1,145,2721,14,2,2
2014,8,4,1,145,1105,14,2,1
2014,1,4,3,7,2963,14,2,1
2014,8,4,3,7,4896,14,2,1
2014,5,3,4,132,2581,14,2,1
2014,8,3,3,7,3692,14,2,2
2014,8,5,2,61,2145,14,2,0
2014,8,5,2,61,1816,14,2,3
2014,7,4,3,7,2963,14,2,2
2014,8,4,3,7,1278,14,2,3
2014,8,4,3,7,2963,14,2,1
2014,3,3,3,7,2963,14,2,3
2013,9,5,4,144,262,14,2,2
2014,8,3,3,7,2786,14,2,1
2014,7,4,2,135,4816,14,2,1
2014,6,5,3,7,4695,14,2,3
2013,11,4,2,62,299,14,2,3
2014,8,2,4,144,1368,14,2,2
2014,8,4,3,100,232,14,2,2
2014,7,5,2,61,3362,14,2,1
2014,7,4,3,7,3811,14,2,1
2014,7,3,3,7,2849,14,2,3
2014,7,3,3,7,2037,14,2,2
2014,7,3,4,102,4563,14,2,1
2013,8,5,1,27,776,14,2,1
2014,7,5,2,109,2857,14,2,2
2013,12,5,2,143,1317,14,2,2
2014,7,5,3,7,3692,14,2,2
2014,7,4,3,7,243,14,2,2
2014,6,4,3,7,29,14,2,2
2014,6,3,2,62,364,14,2,1
2014,7,5,0,72,3221,14,2,3
2014,7,3,1,145,2221,14,2,1
2014,7,4,3,7,2356,14,2,3
2014,7,5,3,100,965,14,2,1
2014,7,5,3,7,655,14,2,2
2014,7,4,3,100,232,14,2,2
2014,7,4,2,61,2051,14,2,1
2013,8,3,4,144,75,14,2,1
2014,6,3,2,31,1992,14,2,2
2013,10,5,4,144,3499,14,2,1
2014,6,3,2,61,2152,14,2,1
2013,12,5,3,100,3301,14,2,2
2014,6,5,2,122,2212,14,2,2
2014,4,4,2,61,804,14,2,3
2014,6,3,2,122,4406,14,2,1
2013,8,5,2,122,4406,14,2,1
2014,5,4,3,7,2886,14,2,1
2013,12,3,2,81,2466,14,2,2
2014,5,5,4,144,2642,14,2,3
2014,7,4,3,7,4910,14,2,2
2014,5,5,2,81,2466,14,2,1
2014,6,4,2,122,4406,14,2,2
2014,5,3,3,7,2963,14,2,1
2014,5,4,4,144,2132,14,2,3
2014,6,4,2,62,584,14,2,2
2014,6,4,3,7,655,14,2,1
2014,6,5,2,12,1253,14,2,3
2014,6,5,2,122,4406,14,2,2
2014,6,3,3,7,3692,14,2,4
2014,6,4,2,122,4406,14,2,1
2014,3,3,1,145,3532,14,2,2
2013,10,5,3,7,655,14,2,3
2014,5,4,2,128,1036,14,2,2
2014,5,5,2,61,3263,14,2,2
2014,5,3,3,7,655,14,2,3
2014,3,5,1,4,1045,14,2,1
2014,4,3,2,62,2147,14,2,3
2014,5,5,1,145,2329,14,2,0
2014,4,4,2,62,2486,14,2,3
2014,5,4,2,81,3675,14,2,1
2014,5,3,2,81,2225,14,2,1
2014,1,4,2,37,1480,14,2,1
2014,5,5,3,7,4695,14,2,1
2014,4,4,2,122,4406,14,2,1
2013,6,4,2,62,2147,14,2,2
2014,5,4,3,7,2963,14,2,1
2013,6,4,2,62,2147,14,2,2
2014,1,4,3,7,1923,14,2,3
2014,4,4,3,7,2849,14,2,2
2014,4,3,4,65,1319,14,2,2
2014,3,4,2,113,1273,14,2,1
2014,4,3,1,145,2585,14,2,2
2014,3,5,2,143,19,14,2,1
2014,2,5,1,145,1580,14,2,1
2014,2,5,1,27,5034,14,2,3
2014,2,5,4,52,2308,14,2,1
2014,3,5,4,144,5524,14,2,1
2013,12,5,3,7,1626,14,2,2
2014,1,5,1,27,776,14,2,3
2014,2,5,2,31,1992,14,2,1
2014,2,4,3,7,655,14,2,2
2014,1,4,2,126,4332,14,2,2
2014,2,4,2,135,3721,14,2,2
2014,2,4,2,81,2446,14,2,1
2013,3,3,2,62,3587,14,2,3
2014,1,5,3,7,4695,14,2,1
2014,1,4,3,7,4695,14,2,3
2014,2,4,2,139,2127,14,2,2
2014,2,5,3,7,3387,14,2,1
2014,2,4,4,131,4600,14,2,2
2013,10,4,4,115,624,14,2,3
2014,1,4,2,77,406,14,2,1
2013,7,5,4,52,703,14,2,2
2014,2,5,4,127,2825,14,2,2
2013,3,5,4,144,3328,14,2,1
2014,1,5,2,135,3230,14,2,0
2014,2,5,2,31,405,14,2,2
2014,1,4,1,145,2017,14,2,1
2014,1,3,3,7,2963,14,2,2
2014,1,1,4,144,5192,14,2,1
2013,12,3,3,7,2963,14,2,1
2013,11,5,0,152,1855,14,2,4
2013,12,5,2,61,434,14,2,1
2013,12,5,2,62,2147,14,2,2
2013,11,3,4,67,4071,14,2,0
2013,12,5,2,122,4406,14,2,2
2013,12,5,1,145,81,14,2,1
2013,12,5,2,62,2147,14,2,2
2013,1,5,2,61,3176,14,2,1
2013,11,5,4,144,1673,14,2,1
2013,11,4,2,61,3176,14,2,2
2013,10,3,3,7,4695,14,2,1
2013,10,3,4,131,4600,14,2,2
2013,9,3,2,62,319,14,2,0
2013,10,4,4,144,2847,14,2,1
2013,10,5,2,31,4351,14,2,3
2013,8,4,2,62,299,14,2,2
2013,9,4,0,43,767,14,2,1
2013,6,4,2,139,2127,14,2,1
2013,9,3,0,125,4467,14,2,3
2013,5,3,2,61,923,14,2,1
2013,6,4,2,81,3702,14,2,2
2013,9,5,4,83,2119,14,2,0
2013,5,2,3,7,29,14,2,2
2013,9,5,4,144,4933,14,2,3
2013,8,5,3,7,2986,14,2,1
2013,9,4,1,145,4241,14,2,0
2013,7,5,2,31,1992,14,2,2
2013,9,3,3,7,2963,14,2,1
2013,8,3,4,144,1451,14,2,1
2013,4,4,2,62,4739,14,2,1
2013,7,3,2,122,4406,14,2,2
2013,7,3,1,145,2383,14,2,1
2013,8,5,3,100,3244,14,2,4
2013,8,5,3,7,29,14,2,1
2013,8,5,2,135,962,14,2,2
2013,8,3,4,131,4687,14,2,2
2013,8,3,4,144,1465,14,2,1
2013,8,5,2,62,4395,14,2,2
2013,8,4,2,31,1992,14,2,2
2013,6,4,2,62,330,14,2,3
2013,8,5,4,127,4465,14,2,2
2013,8,5,3,7,29,14,2,2
2013,8,3,3,7,43,14,2,1
2013,7,5,2,62,2698,14,2,2
2013,8,5,3,7,4695,14,2,1
2013,7,5,1,145,4201,14,2,2
2013,3,4,2,62,3446,14,2,3
2013,6,3,2,62,319,14,2,2
2013,7,5,3,7,930,14,2,3
2013,7,3,2,81,2824,14,2,2
2013,7,4,3,7,3249,14,2,2
2013,6,4,2,122,4406,14,2,1
2013,6,4,2,135,326,14,2,1
2013,6,3,2,109,3712,14,2,2
2013,6,4,2,61,2411,14,2,2
2013,6,3,4,124,2680,14,2,1
2013,6,5,2,62,319,14,2,1
2013,6,2,3,7,201,14,2,1
2013,5,3,2,61,2082,14,2,1
2013,5,5,1,145,2524,14,2,2
2013,5,5,2,62,2147,14,2,1
2013,5,4,2,61,434,14,2,3
2013,5,5,4,144,651,14,2,1
2013,4,3,3,7,783,14,2,2
2013,4,4,3,7,4695,14,2,1
2013,4,5,2,81,2466,14,2,1
2013,4,5,3,7,1420,14,2,1
2013,4,2,2,122,4406,14,2,3
2013,4,4,1,145,779,14,2,1
2013,4,4,3,7,243,14,2,2
2013,4,3,3,7,4910,14,2,2
2013,4,5,2,31,4351,14,2,2
2013,4,3,3,7,655,14,2,3
2013,4,5,2,62,2817,14,2,2
2013,4,5,3,7,3692,14,2,3
2013,4,5,4,144,661,14,2,2
2013,4,5,1,27,3547,14,2,1
2013,1,4,2,122,4406,14,2,1
2013,3,3,2,122,4406,14,2,2
2013,3,4,3,7,3928,14,2,2
2013,3,5,3,7,3313,14,2,1
2013,3,3,3,7,2963,14,2,1
2013,3,5,3,7,3126,14,2,2
2013,2,4,1,33,4203,14,2,2
2013,2,4,2,81,2828,14,2,2
2013,3,3,2,81,2828,14,2,1
2013,3,5,2,62,4664,14,2,2
2013,3,5,3,7,5345,14,2,1
2013,2,5,3,7,1228,14,2,2
2013,1,3,2,81,4348,14,2,1
2013,2,3,2,139,2234,14,2,1
2013,2,3,2,31,4351,14,2,2
2013,1,4,3,7,4695,14,2,2
2013,1,4,2,62,4968,14,2,2
2013,1,5,2,81,2466,14,2,2
2013,1,4,3,7,3692,14,2,2
2013,1,3,3,7,3692,14,2,3
2022,9,4,3,7,1702,18,2,1
2022,8,3,3,7,2963,18,2,4
2022,8,1,3,7,4695,18,2,1
2022,7,5,4,39,1940,18,2,2
2022,7,5,2,62,1230,18,2,1
2022,7,4,2,62,1230,18,2,2
2022,6,5,2,62,3787,18,2,3
2022,6,5,3,7,655,18,2,2
2022,4,3,4,144,1872,18,2,2
2021,11,5,2,62,1230,18,2,1
2021,2,5,2,62,3659,18,2,3
2021,1,3,1,145,4999,18,2,1
2020,3,3,1,27,3703,18,2,1
2020,2,3,4,102,3280,18,2,3
2020,3,5,2,143,46,18,2,1
2020,2,2,4,132,5464,18,2,2
2020,2,5,3,7,4695,18,2,1
2020,2,4,4,144,2847,18,2,1
2020,2,5,3,7,4695,18,2,1
2020,2,5,3,7,2963,18,2,2
2020,2,5,3,7,4281,18,2,3
2020,2,5,2,62,5428,18,2,4
2020,2,5,4,144,4501,18,2,1
2020,1,4,2,31,1856,18,2,1
2020,1,5,3,7,2963,18,2,3
2020,1,5,2,62,299,18,2,4
2020,1,5,1,27,531,18,2,1
2019,10,4,1,145,2704,18,2,1
2020,1,3,4,144,1342,18,2,3
2020,1,4,4,144,3692,18,2,2
2020,1,4,3,7,3692,18,2,1
2020,1,5,3,7,4475,18,2,1
2020,1,3,4,144,2033,18,2,2
2020,1,5,3,7,1191,18,2,1
2020,1,4,2,62,4256,18,2,4
2019,9,4,2,62,4642,18,2,3
2020,1,5,3,7,4695,18,2,2
2020,1,5,3,7,1191,18,2,1
2020,1,5,1,87,3000,18,2,2
2020,1,5,4,131,4600,18,2,1
2020,1,5,3,7,655,18,2,2
2019,12,4,2,62,4968,18,2,4
2020,1,5,3,7,2963,18,2,2
2019,12,5,3,7,3692,18,2,2
2019,9,3,1,145,2100,18,2,1
2019,12,2,2,143,1317,18,2,1
2019,12,3,4,102,4931,18,2,1
2019,12,5,2,62,1235,18,2,1
2019,12,4,3,7,655,18,2,1
2019,11,5,1,87,2501,18,2,3
2019,12,5,3,7,802,18,2,1
2019,12,3,1,145,4198,18,2,1
2019,12,2,3,7,766,18,2,4
2019,12,5,3,7,3343,18,2,2
2019,12,1,3,7,4695,18,2,1
2019,12,4,4,144,789,18,2,1
2019,12,4,4,98,2619,18,2,1
2019,12,5,1,145,4247,18,2,1
2019,12,5,3,7,3692,18,2,1
2019,12,4,3,7,3367,18,2,3
2019,12,4,0,93,2875,18,2,1
2019,12,3,4,98,5442,18,2,1
2019,12,4,2,122,4406,18,2,1
2019,11,4,3,7,3139,18,2,1
2019,11,1,1,145,3308,18,2,1
2019,11,4,3,7,655,18,2,2
2019,11,4,4,144,789,18,2,4
2019,11,4,4,144,2123,18,2,1
2019,11,3,1,145,1891,18,2,4
2019,11,4,4,144,3404,18,2,1
2019,11,5,4,144,976,18,2,3
2019,11,5,3,7,2963,18,2,1
2019,11,5,3,7,655,18,2,3
2019,11,5,4,144,1250,18,2,3
2019,10,5,4,144,1509,18,2,4
2019,11,4,2,62,2147,18,2,3
2019,11,5,1,145,4247,18,2,1
2019,11,5,3,7,29,18,2,1
2019,11,5,2,69,4880,18,2,1
2019,11,5,4,144,5258,18,2,2
2019,10,4,1,27,4899,18,2,1
2019,11,4,1,145,2721,18,2,1
2019,10,5,4,144,1673,18,2,2
2019,11,5,3,7,3692,18,2,1
2019,10,4,4,98,4099,18,2,3
2019,10,5,3,7,4910,18,2,1
2019,5,5,2,62,4255,18,2,1
2019,9,5,3,100,5216,18,2,2
2019,6,4,2,103,4170,18,2,4
2019,10,5,3,7,5224,18,2,3
2019,6,4,2,81,2828,18,2,4
2019,10,4,4,144,367,18,2,1
2019,9,4,4,144,1247,18,2,1
2019,10,4,4,144,2701,18,2,3
2019,9,4,2,62,2086,18,2,4
2018,3,3,4,144,115,18,2,3
2019,10,2,4,144,2701,18,2,1
2019,10,3,4,144,2123,18,2,1
2019,10,5,4,144,3425,18,2,1
2019,9,4,4,144,4447,18,2,1
2019,9,3,4,144,3401,18,2,1
2019,9,5,2,62,299,18,2,1
2019,9,4,2,149,5124,18,2,1
2019,9,3,3,7,561,18,2,4
2019,9,5,4,144,3114,18,2,1
2019,9,3,4,98,4099,18,2,4
2019,9,5,3,7,2963,18,2,3
2019,9,4,4,52,1645,18,2,1
